id,metacritic_score,metacritic_url,ign_score,ign_url,pcgamer_score,pcgamer_url,average
859580,76.0,https://www.metacritic.com/game/pc/imperator-rome?ftag=MCD-06-10aaa1f,8.0,https://www.ign.com/games/imperator-rome,92.0,https://www.pcgamer.com/imperator-rome-review/,82.0
886220,-1,,-1.0,,-1.0,,-1
926860,-1,,-1.0,,-1.0,,-1
895160,-1,,-1.0,,-1.0,,-1
1191860,-1,,-1.0,,-1.0,,-1
1025430,-1,,-1.0,,-1.0,,-1
1066130,-1,,-1.0,,-1.0,,-1
900290,-1,,-1.0,,-1.0,,-1
390670,-1,,-1.0,,-1.0,,-1
444200,-1,,-1.0,,-1.0,,-1
1190480,-1,,-1.0,,-1.0,,-1
783190,-1,,-1.0,,-1.0,,-1
528120,-1,,-1.0,,-1.0,,-1
799210,-1,,-1.0,,-1.0,,-1
397060,81.0,https://www.metacritic.com/game/pc/faeria?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,81.0
798510,-1,,-1.0,,-1.0,,-1
1000080,-1,,-1.0,,-1.0,,-1
1126850,-1,,-1.0,,-1.0,,-1
978960,-1,,-1.0,,-1.0,,-1
1015610,-1,,-1.0,,-1.0,,-1
203770,82.0,https://www.metacritic.com/game/pc/crusader-kings-ii?ftag=MCD-06-10aaa1f,8.0,https://www.ign.com/games/crusader-kings-ii,-1.0,,80.66666666666667
1010100,-1,,-1.0,,-1.0,,-1
1123500,-1,,-1.0,,-1.0,,-1
1042670,-1,,-1.0,,-1.0,,-1
1080490,-1,,-1.0,,-1.0,,-1
990900,-1,,-1.0,,-1.0,,-1
606870,-1,,-1.0,,-1.0,,-1
1195980,-1,,-1.0,,-1.0,,-1
785430,-1,,-1.0,,-1.0,,-1
269610,-1,,-1.0,,-1.0,,-1
1177370,-1,,-1.0,,-1.0,,-1
595520,-1,,8.8,https://www.ign.com/games/final-fantasy-xii-the-zodiac-age,85.0,https://www.pcgamer.com/final-fantasy-xii-the-zodiac-age-review/,87.0
1191680,-1,,-1.0,,-1.0,,-1
765700,-1,,-1.0,,-1.0,,-1
742510,-1,,-1.0,,-1.0,,-1
1186320,-1,,-1.0,,-1.0,,-1
626810,-1,,-1.0,,-1.0,,-1
494430,-1,,-1.0,,-1.0,,-1
1066630,-1,,-1.0,,-1.0,,-1
339610,-1,,-1.0,,-1.0,,-1
952860,-1,,-1.0,,-1.0,,-1
943700,-1,,-1.0,,-1.0,,-1
847370,83.0,https://www.metacritic.com/game/pc/sunset-overdrive?ftag=MCD-06-10aaa1f,9.0,https://www.ign.com/games/sunset-overdrive,-1.0,,87.66666666666667
824850,-1,,-1.0,,-1.0,,-1
812810,-1,,-1.0,,-1.0,,-1
790060,-1,,-1.0,,-1.0,,-1
734900,-1,,-1.0,,-1.0,,-1
719640,-1,,-1.0,,-1.0,,-1
648800,-1,,-1.0,,-1.0,,-1
622220,79.0,https://www.metacritic.com/game/pc/fateextella-link?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,79.0
555920,-1,,-1.0,,-1.0,,-1
521980,-1,,-1.0,,-1.0,,-1
513570,-1,,-1.0,,-1.0,,-1
454240,-1,,-1.0,,-1.0,,-1
453670,-1,,-1.0,,-1.0,,-1
431960,-1,,-1.0,,-1.0,,-1
428630,-1,,-1.0,,-1.0,,-1
400740,-1,,-1.0,,-1.0,,-1
394360,83.0,https://www.metacritic.com/game/pc/hearts-of-iron-iv?ftag=MCD-06-10aaa1f,9.0,https://www.ign.com/games/hearts-of-iron-iv,-1.0,,87.66666666666667
373970,-1,,-1.0,,-1.0,,-1
367500,81.0,https://www.metacritic.com/game/pc/dragons-dogma-dark-arisen?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,81.0
321840,-1,,-1.0,,-1.0,,-1
312660,78.0,https://www.metacritic.com/game/pc/sniper-elite-4?ftag=MCD-06-10aaa1f,8.3,https://www.ign.com/games/sniper-elite-4,84.0,https://www.pcgamer.com/sniper-elite-4-review/,82.0
307690,-1,,8.5,https://www.ign.com/games/sleeping-dogs-definitive-edition,-1.0,,85.0
302670,-1,,-1.0,,-1.0,,-1
300550,87.0,https://www.metacritic.com/game/pc/shadowrun-dragonfall---directors-cut?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,87.0
280790,-1,,-1.0,,-1.0,,-1
252490,69.0,https://www.metacritic.com/game/pc/rust?ftag=MCD-06-10aaa1f,7.0,https://www.ign.com/games/rust,80.0,https://www.pcgamer.com/rust-review/,72.25
245170,83.0,https://www.metacritic.com/game/pc/skullgirls?ftag=MCD-06-10aaa1f,8.5,https://www.ign.com/games/skullgirls,-1.0,,84.33333333333333
242760,83.0,https://www.metacritic.com/game/pc/the-forest?ftag=MCD-06-10aaa1f,8.4,https://www.ign.com/games/the-forest,-1.0,,83.66666666666667
234650,76.0,https://www.metacritic.com/game/pc/shadowrun-returns?ftag=MCD-06-10aaa1f,7.3,https://www.ign.com/games/shadowrun-returns,-1.0,,74.0
108710,83.0,https://www.metacritic.com/game/pc/alan-wake?ftag=MCD-06-10aaa1f,8.5,https://www.ign.com/games/alan-wake,86.0,https://www.pcgamer.com/alan-wake-review/,84.75
712080,-1,,-1.0,,-1.0,,-1
1178200,-1,,-1.0,,-1.0,,-1
550,89.0,https://www.metacritic.com/game/pc/left-4-dead-2?ftag=MCD-06-10aaa1f,9.0,https://www.ign.com/games/left-4-dead-2,-1.0,,89.66666666666667
24200,72.0,https://www.metacritic.com/game/pc/dc-universe-online?ftag=MCD-06-10aaa1f,7.0,https://www.ign.com/games/dc-universe-online,88.0,https://www.pcgamer.com/dc-universe-online-review/,75.0
20920,88.0,https://www.metacritic.com/game/pc/the-witcher-2-assassins-of-kings?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,88.0
17480,82.0,https://www.metacritic.com/game/pc/command-conquer-red-alert-3?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,82.0
1198110,-1,,-1.0,,-1.0,,-1
1196970,-1,,-1.0,,-1.0,,-1
1183590,-1,,-1.0,,-1.0,,-1
1180270,-1,,-1.0,,-1.0,,-1
996080,-1,,-1.0,,-1.0,,-1
1162170,-1,,-1.0,,-1.0,,-1
1155930,-1,,-1.0,,-1.0,,-1
1118200,-1,,-1.0,,-1.0,,-1
1097580,-1,,-1.0,,-1.0,,-1
1061090,-1,,-1.0,,-1.0,,-1
248570,-1,,4.0,https://www.ign.com/games/toribash,-1.0,,40.0
1115640,-1,,-1.0,,-1.0,,-1
332070,-1,,-1.0,,-1.0,,-1
663090,-1,,-1.0,,-1.0,,-1
681530,-1,,-1.0,,-1.0,,-1
442080,-1,,-1.0,,-1.0,,-1
1186960,-1,,-1.0,,-1.0,,-1
439370,-1,,-1.0,,-1.0,,-1
1028630,-1,,-1.0,,-1.0,,-1
1139680,-1,,-1.0,,-1.0,,-1
1076500,-1,,-1.0,,-1.0,,-1
1054560,-1,,-1.0,,-1.0,,-1
1144970,-1,,-1.0,,-1.0,,-1
308600,-1,,-1.0,,-1.0,,-1
1153100,-1,,-1.0,,-1.0,,-1
418520,-1,,-1.0,,-1.0,,-1
780670,-1,,-1.0,,-1.0,,-1
1091640,-1,,-1.0,,-1.0,,-1
807730,-1,,-1.0,,-1.0,,-1
634410,-1,,-1.0,,-1.0,,-1
1062850,-1,,-1.0,,-1.0,,-1
1155440,-1,,-1.0,,-1.0,,-1
984510,-1,,-1.0,,-1.0,,-1
65800,81.0,https://www.metacritic.com/game/pc/dungeon-defenders?ftag=MCD-06-10aaa1f,8.5,https://www.ign.com/games/dungeon-defenders,-1.0,,83.66666666666667
1114090,-1,,-1.0,,-1.0,,-1
1109360,-1,,-1.0,,-1.0,,-1
1035950,-1,,-1.0,,-1.0,,-1
1031260,-1,,-1.0,,-1.0,,-1
1030760,-1,,-1.0,,-1.0,,-1
1197530,-1,,-1.0,,-1.0,,-1
1193350,-1,,-1.0,,-1.0,,-1
1187620,-1,,-1.0,,-1.0,,-1
1181220,-1,,-1.0,,-1.0,,-1
1178250,-1,,-1.0,,-1.0,,-1
1173280,-1,,-1.0,,-1.0,,-1
1147660,-1,,-1.0,,-1.0,,-1
955560,-1,,-1.0,,-1.0,,-1
823130,-1,,-1.0,,-1.0,,-1
722960,-1,,-1.0,,-1.0,,-1
638680,-1,,-1.0,,-1.0,,-1
632360,-1,,9.0,https://www.ign.com/games/risk-of-rain-2,-1.0,,90.0
444090,83.0,https://www.metacritic.com/game/pc/paladins?ftag=MCD-06-10aaa1f,8.4,https://www.ign.com/games/paladins,-1.0,,83.66666666666667
8870,94.0,https://www.metacritic.com/game/pc/bioshock-infinite?ftag=MCD-06-10aaa1f,9.4,https://www.ign.com/games/bioshock-infinite,91.0,https://www.pcgamer.com/bioshock-infinite-review/,93.25
225080,90.0,https://www.metacritic.com/game/pc/brothers-a-tale-of-two-sons?ftag=MCD-06-10aaa1f,-1.0,,85.0,https://www.pcgamer.com/brothers---a-tale-of-two-sons-review/,87.5
22380,84.0,https://www.metacritic.com/game/pc/fallout-new-vegas?ftag=MCD-06-10aaa1f,9.0,https://www.ign.com/games/fallout-new-vegas,84.0,https://www.pcgamer.com/fallout-new-vegas-review/,87.0
220240,88.0,https://www.metacritic.com/game/pc/far-cry-3?ftag=MCD-06-10aaa1f,9.0,https://www.ign.com/games/far-cry-3,89.0,https://www.pcgamer.com/far-cry-3-review/,89.25
216910,69.0,https://www.metacritic.com/game/pc/of-orcs-and-men?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,69.0
107410,74.0,http://www.metacritic.com/game/pc/arma-iii?ftag=MCD-06-10aaa1f,7.0,https://www.ign.com/games/arma-3,84.0,https://www.pcgamer.com/arma-3-review/,74.5
433340,81.0,https://www.metacritic.com/game/pc/slime-rancher?ftag=MCD-06-10aaa1f,-1.0,,65.0,https://www.pcgamer.com/slime-rancher-review/,73.0
421600,55.0,https://www.metacritic.com/game/pc/ray-gigant?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,55.0
417430,-1,,-1.0,,-1.0,,-1
386360,83.0,https://www.metacritic.com/game/pc/smite?ftag=MCD-06-10aaa1f,-1.0,,86.0,https://www.pcgamer.com/smite-review/,84.5
374320,89.0,https://www.metacritic.com/game/pc/dark-souls-iii?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,89.0
371660,74.0,https://www.metacritic.com/game/pc/far-cry-primal?ftag=MCD-06-10aaa1f,7.9,https://www.ign.com/games/far-cry-primal,79.0,https://www.pcgamer.com/far-cry-primal-review/,77.75
346900,-1,,-1.0,,-1.0,,-1
342480,-1,,-1.0,,-1.0,,-1
302510,61.0,https://www.metacritic.com/game/pc/ryse-son-of-rome?ftag=MCD-06-10aaa1f,-1.0,,57.0,https://www.pcgamer.com/ryse-son-of-rome-review/,59.0
299740,-1,,-1.0,,-1.0,,-1
239140,87.0,https://www.metacritic.com/game/pc/dying-light-the-following---enhanced-edition?ftag=MCD-06-10aaa1f,8.5,https://www.ign.com/games/dying-light,70.0,https://www.pcgamer.com/dying-light-review/,81.75
1073990,-1,,-1.0,,-1.0,,-1
1129340,-1,,-1.0,,-1.0,,-1
1146700,-1,,-1.0,,-1.0,,-1
1056280,-1,,-1.0,,-1.0,,-1
252950,86.0,https://www.metacritic.com/game/pc/rocket-league?ftag=MCD-06-10aaa1f,8.0,https://www.ign.com/games/rocket-league,87.0,https://www.pcgamer.com/rocket-league-review/,83.25
250640,56.0,https://www.metacritic.com/game/pc/croixleur-sigma?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,56.0
1157120,-1,,-1.0,,-1.0,,-1
1141220,-1,,-1.0,,-1.0,,-1
1196260,-1,,-1.0,,-1.0,,-1
1160360,-1,,-1.0,,-1.0,,-1
1193420,-1,,-1.0,,-1.0,,-1
1189490,-1,,-1.0,,-1.0,,-1
465490,-1,,-1.0,,-1.0,,-1
570,90.0,https://www.metacritic.com/game/pc/dota-2?ftag=MCD-06-10aaa1f,9.4,https://www.ign.com/games/dota-2,92.0,https://www.pcgamer.com/dota-2-review/,92.5
903950,-1,,-1.0,,-1.0,,-1
1128450,-1,,-1.0,,-1.0,,-1
754350,-1,,-1.0,,-1.0,,-1
1077450,-1,,-1.0,,-1.0,,-1
576770,-1,,-1.0,,-1.0,,-1
1078010,-1,,-1.0,,-1.0,,-1
1086690,-1,,-1.0,,-1.0,,-1
657000,-1,,-1.0,,-1.0,,-1
792570,-1,,-1.0,,-1.0,,-1
1177180,-1,,-1.0,,-1.0,,-1
1076880,-1,,-1.0,,-1.0,,-1
730,83.0,https://www.metacritic.com/game/pc/counter-strike-global-offensive?ftag=MCD-06-10aaa1f,8.0,https://www.ign.com/games/counter-strike-global-offensive,84.0,https://www.pcgamer.com/counter-strike-global-offensive-review/,81.75
1062140,-1,,-1.0,,-1.0,,-1
807070,-1,,-1.0,,-1.0,,-1
1141290,-1,,-1.0,,-1.0,,-1
670250,-1,,-1.0,,-1.0,,-1
1008950,-1,,-1.0,,-1.0,,-1
1175640,-1,,-1.0,,-1.0,,-1
802210,-1,,-1.0,,-1.0,,-1
1185000,-1,,-1.0,,-1.0,,-1
817820,-1,,-1.0,,-1.0,,-1
677340,-1,,-1.0,,-1.0,,-1
370330,-1,,-1.0,,-1.0,,-1
1131520,-1,,-1.0,,-1.0,,-1
844060,-1,,-1.0,,-1.0,,-1
983830,-1,,-1.0,,-1.0,,-1
845490,-1,,-1.0,,-1.0,,-1
1129920,-1,,-1.0,,-1.0,,-1
383980,-1,,-1.0,,-1.0,,-1
890480,-1,,-1.0,,-1.0,,-1
1156680,-1,,-1.0,,-1.0,,-1
1160770,-1,,-1.0,,-1.0,,-1
1150550,-1,,-1.0,,-1.0,,-1
833770,-1,,-1.0,,-1.0,,-1
8850,88.0,https://www.metacritic.com/game/pc/bioshock-2?ftag=MCD-06-10aaa1f,9.0,https://www.ign.com/games/bioshock-2,-1.0,,89.33333333333333
356190,-1,,9.0,https://www.ign.com/games/middle-earth-shadow-of-war,73.0,https://www.pcgamer.com/middle-earth-shadow-of-war-review/,84.33333333333333
319630,-1,,-1.0,,-1.0,,-1
298110,80.0,https://www.metacritic.com/game/pc/far-cry-4?ftag=MCD-06-10aaa1f,8.5,https://www.ign.com/games/far-cry-4,89.0,https://www.pcgamer.com/far-cry-4-review/,84.75
289070,88.0,https://www.metacritic.com/game/pc/sid-meiers-civilization-vi?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,88.0
951370,-1,,-1.0,,-1.0,,-1
883710,89.0,https://www.metacritic.com/game/pc/resident-evil-2?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,89.0
613830,-1,,8.8,https://www.ign.com/games/chrono-trigger,-1.0,,88.0
601150,89.0,https://www.metacritic.com/game/pc/devil-may-cry-5?ftag=MCD-06-10aaa1f,9.5,https://www.ign.com/games/devil-may-cry-5,90.0,https://www.pcgamer.com/devil-may-cry-5-review/,92.25
1082680,-1,,-1.0,,-1.0,,-1
1077430,-1,,-1.0,,-1.0,,-1
631570,77.0,https://www.metacritic.com/game/pc/whispers-of-a-machine?ftag=MCD-06-10aaa1f,-1.0,,70.0,https://www.pcgamer.com/whispers-of-a-machine-review/,73.5
437920,80.0,https://www.metacritic.com/game/pc/tricky-towers?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,80.0
1080040,-1,,-1.0,,-1.0,,-1
244770,-1,,-1.0,,-1.0,,-1
845660,-1,,-1.0,,-1.0,,-1
773920,-1,,-1.0,,-1.0,,-1
1181360,-1,,-1.0,,-1.0,,-1
1164520,-1,,-1.0,,-1.0,,-1
1180110,-1,,-1.0,,-1.0,,-1
1180020,-1,,-1.0,,-1.0,,-1
1180000,-1,,-1.0,,-1.0,,-1
1179890,-1,,-1.0,,-1.0,,-1
1179840,-1,,-1.0,,-1.0,,-1
1179760,-1,,-1.0,,-1.0,,-1
1179750,-1,,-1.0,,-1.0,,-1
1180550,-1,,-1.0,,-1.0,,-1
1180540,-1,,-1.0,,-1.0,,-1
1180530,-1,,-1.0,,-1.0,,-1
1180460,-1,,-1.0,,-1.0,,-1
1180390,-1,,-1.0,,-1.0,,-1
1180130,-1,,-1.0,,-1.0,,-1
1181040,-1,,-1.0,,-1.0,,-1
1181030,-1,,-1.0,,-1.0,,-1
1181020,-1,,-1.0,,-1.0,,-1
1181010,-1,,-1.0,,-1.0,,-1
1181000,-1,,-1.0,,-1.0,,-1
1180970,-1,,-1.0,,-1.0,,-1
1180960,-1,,-1.0,,-1.0,,-1
1180940,-1,,-1.0,,-1.0,,-1
1180820,-1,,-1.0,,-1.0,,-1
1180800,-1,,-1.0,,-1.0,,-1
1180790,-1,,-1.0,,-1.0,,-1
1180700,-1,,-1.0,,-1.0,,-1
1180690,-1,,-1.0,,-1.0,,-1
1180630,-1,,-1.0,,-1.0,,-1
1180620,-1,,-1.0,,-1.0,,-1
1180610,-1,,-1.0,,-1.0,,-1
1181490,-1,,-1.0,,-1.0,,-1
1181470,-1,,-1.0,,-1.0,,-1
1181340,84.0,https://www.metacritic.com/game/pc/shatter?ftag=MCD-06-10aaa1f,9.0,https://www.ign.com/games/shatter,-1.0,,88.0
1181330,-1,,-1.0,,-1.0,,-1
1181290,-1,,-1.0,,-1.0,,-1
1181280,-1,,-1.0,,-1.0,,-1
1181120,-1,,-1.0,,-1.0,,-1
1181070,-1,,-1.0,,-1.0,,-1
1164860,-1,,-1.0,,-1.0,,-1
1164850,-1,,-1.0,,-1.0,,-1
1164800,-1,,-1.0,,-1.0,,-1
1164760,-1,,-1.0,,-1.0,,-1
1164740,-1,,-1.0,,-1.0,,-1
1164660,-1,,-1.0,,-1.0,,-1
1164620,-1,,-1.0,,-1.0,,-1
1164570,-1,,-1.0,,-1.0,,-1
1164550,-1,,-1.0,,-1.0,,-1
1164480,-1,,-1.0,,-1.0,,-1
1164470,-1,,-1.0,,-1.0,,-1
1164440,-1,,-1.0,,-1.0,,-1
1164410,-1,,-1.0,,-1.0,,-1
1164390,-1,,-1.0,,-1.0,,-1
1165280,-1,,-1.0,,-1.0,,-1
1165270,-1,,-1.0,,-1.0,,-1
1165230,-1,,-1.0,,-1.0,,-1
1165180,-1,,-1.0,,-1.0,,-1
1165170,-1,,-1.0,,-1.0,,-1
1165150,-1,,-1.0,,-1.0,,-1
1165140,-1,,-1.0,,-1.0,,-1
1165110,-1,,-1.0,,-1.0,,-1
1165090,-1,,-1.0,,-1.0,,-1
1165020,-1,,-1.0,,-1.0,,-1
1165010,-1,,-1.0,,-1.0,,-1
1164990,-1,,-1.0,,-1.0,,-1
1164970,-1,,-1.0,,-1.0,,-1
1164940,-1,,-1.0,,-1.0,,-1
1164930,-1,,-1.0,,-1.0,,-1
1164910,-1,,-1.0,,-1.0,,-1
1165850,-1,,-1.0,,-1.0,,-1
1165840,-1,,-1.0,,-1.0,,-1
1165830,-1,,-1.0,,-1.0,,-1
1165820,-1,,-1.0,,-1.0,,-1
1165750,-1,,-1.0,,-1.0,,-1
1165740,-1,,-1.0,,-1.0,,-1
1165660,-1,,-1.0,,-1.0,,-1
1165640,-1,,-1.0,,-1.0,,-1
1165620,-1,,-1.0,,-1.0,,-1
1165600,-1,,-1.0,,-1.0,,-1
1165590,-1,,-1.0,,-1.0,,-1
1165570,-1,,-1.0,,-1.0,,-1
1165540,-1,,-1.0,,-1.0,,-1
1165520,-1,,-1.0,,-1.0,,-1
1165490,-1,,-1.0,,-1.0,,-1
1165420,-1,,-1.0,,-1.0,,-1
1165390,-1,,-1.0,,-1.0,,-1
1166210,-1,,-1.0,,-1.0,,-1
1166200,-1,,-1.0,,-1.0,,-1
1166140,-1,,-1.0,,-1.0,,-1
1166120,-1,,-1.0,,-1.0,,-1
1166110,-1,,-1.0,,-1.0,,-1
1166100,-1,,-1.0,,-1.0,,-1
1166090,-1,,-1.0,,-1.0,,-1
1166050,-1,,-1.0,,-1.0,,-1
1165920,-1,,-1.0,,-1.0,,-1
1165860,-1,,-1.0,,-1.0,,-1
1166600,-1,,-1.0,,-1.0,,-1
